ID,TEMA,LOCAL,TEMPO,CATEGORIA,STATUS,DESCRICAO,URL,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CASOS
 124723659,Prestem atencao,São Pedro do Turvo - SP,2021-01-06,Promoção<->BIG - Lojas Físicas<->Hipermercados,Respondida,"Boa noite Fiz uma mini compra no big indianopolis Que fica na avenida jabaquaraJaguaquara Extrato numero 061833Cpf 31378672828Loja indianopolis31/05 as 19:29Operador: 22545Comprei na promoção a coca cola garrafinha mini Comprando 12 cada uma sairia 1,08 reaisPrimeiro que nao reparei e nao houve o descontoSegundo que por pressa nao reparei e uma das garrafinhas estava aberta sem tampinha na qual eu coloquei dentro da minha mochila Sujou meu avental E quando fui ver a coca cola estavva aberta dentro do saquinho fechado Tenho as imagens filmada aquiGostaria que tomassem uma providenca pois mesmo sendo um produto com baixo valor, isso nao pode acontecer Parece mentiraNao consigo enviar os videos que fiz Mas se precisar eu os tenho aqui",https://www.reclameaqui.com.br//big-hipermercados/prestem-atencao_EHWFrYG664kWeI5L/,2021,1,6,6,1,2,1,2
 126017533,Produto caro e horrível ,Contagem - MG,2021-01-07,BIG - Lojas Físicas,Resolvido,"Comprei um travesseiro ortopédico viscoelastico Tropical na loja física dia 20/06 no valor de R$59,99.Comprei o mais caro , achando que seria o melhor , mas não. O travesseiro deformou no 1o dia de uso. E não volta ao formato. Está quase uma folha de travesseiro. Material horrível , péssima qualidade. ",https://www.reclameaqui.com.br//big-hipermercados/produto-caro-e-horrivel_D7UOBeU1FWQtDolW/,2021,1,7,7,1,3,1,1
 127470635,Supervisora que tira o preço para não precisar dar desconto no caixa.,Florianópolis - SC,2021-01-08,BIG - Lojas Físicas,Respondida,"Ontem, dia 31 estive no big de São Leopoldo, e passando pelo corredores, vi que tinham algumas promoções de sapatos, dentre eles, uma sapatilha de 29,90, valor que constava na etiqueta da prateleira. Chegando ao caixa, para a minha surpresa, a sapatilha estava passando por 49,90. Então a moça que estava no caixa, informou que chamaria a responsável para checar o valor. Depois de esperar uns minutos, chegou a funcionária chamada Tatiane, se não me engano o nome dela é este ( acredito que seja supervisora, pois foi ela que aplicou a senha de supervisora no caixa, para desconto em outro produto que eu estava levando) que tbm não estava com o valor correto). Em resumo, a Tatiane falou que ia verificar o valor, aí foi no corredor, demorou uns minutos e retornou pedindo que eu acompanhasse ela até o corredor, chegando lá, para a minha grande supresa, os dois locais que estavam o produto, não tinha valor. Ai eu te pergunto, eu tirei o valor da minha cabeça? A Tatiane fez questão ainda de me mostrar que estes dois locais em que estava o produto não estavam com valores. Resumo da ópera: não vou mais comprar no Big por causa de 20 reais. E o pior, não é pelo valor, e sim pela falta de caracter e postura da funcionária. ",https://www.reclameaqui.com.br//big-hipermercados/supervisora-que-tira-o-preco-para-nao-precisar-dar-desconto-no-caixa_Cjy5q_q-8yHHKuD1/,2021,1,8,8,1,4,1,1
 130548101,"Troca negada, mudança de prazo sem maior informação ao consumidor",Belo Horizonte - MG,2021-01-10,BIG - Lojas Físicas,Em réplica,"Comprei um eletrodoméstico dia 26/09 a noite. Hoje dia 01/10 voltei a loja Big Contagem/MG com a NF para troca, minha esposa constatou que o aparelho não está funcionando normalmente. Surpresa, troca somente com 3 dias, e antes eram 7 dias. Agora fico com o aparelho que é imprescindível em casa parado, enquanto vou ter que fazer todo o contato com o fabricante para ver se é defeito ou o produto não atende. Muito obrigado BIG CONTAGEM/MG pela experiência.",https://www.reclameaqui.com.br//big-hipermercados/troca-negada-mudanca-de-prazo-sem-maior-informacao-ao-consumidor_utFP18pOeD9AcHX8/,2021,1,10,10,1,6,1,2
 130541725,Horrível atendimento loja ,Campinas - SP,2021-01-10,BIG - Lojas Físicas<->Hipermercados<->Divergência de valores,Resolvido,Hoje eu fui no big no campinas shopping estava uma bagunça maioria das mercadorias sem preço isso quando o preço mostrado é um e quando vai conferir e outro fora quando se vai ver um produto com três a quatro tipo de preço ai se relata no caixa simplesmente olha para sua e fala é normal são os clientes que retira o preço dos produtos sem contar a má vontade de atender horrível hoje .,https://www.reclameaqui.com.br//big-hipermercados/horrivel-atendimento-loja_sUPAbdYgAzyGFIJ-/,2021,1,10,10,1,6,1,2
 132168199,BIG GRAVATAÍ / RS - CARNE ESTRAGADA,Gravataí - RS,2021-01-11,BIG - Lojas Físicas<->Produtos estragados<->Hipermercados,Resolvido,"Fui no BIG de Gravataí / RS ontem à noite, dia 31/10/21 para comprar carne para um churrasco com amigos. Na parte dos refrigerados, peguei 2 bandejas de frango e 1 bandeja de coração, verifiquei a data de fabricação e validade e estava ok. Quando estava ainda no carro comecei a sentir um cheiro ruim de carne estragada e quando cheguei na casa dos meus amigos e entreguei a carne, ao abrir as embalagens o cheiro estava muito forte e alguns pedaços do frango já estavam até verdes. Resumindo, passei a maior vergonha e não pude aproveitar nada. É um absurdo um supermercado desse porte vender carne estragada. Nunca mais eu compro carne nesse mercado.  ",https://www.reclameaqui.com.br//big-hipermercados/big-gravatai-rs-carne-estragada_CC1x7Xjrx-dknZT6/,2021,1,11,11,2,0,1,2
 132189367,Não quer fazer Troca,Belo Horizonte - MG,2021-01-11,BIG - Lojas Físicas<->Produto errado<->Hipermercados,Em réplica,"Comprei produto na loja Big em Contagem-Mg2 Biquínis par dar de presente minha filha 11 anos, ela estava comigo no ato compra.A loja não possuí provador e em lugar nenhum tem aviso de que NÃO pode trocar peça íntima.Exceto no atendimento ao consumidor e que só fiquei sabendo quando fui fazer TROCA produto produto.No caixa e no local de exposição biquíni NÃO EXISTE NENHUMA INFORMAÇÃO, informando que não pode ser trocado.",https://www.reclameaqui.com.br//big-hipermercados/nao-quer-fazer-troca_WnSaPOriZJhTtDKQ/,2021,1,11,11,2,0,1,2
 133894151,Valor Produto,Rio de Janeiro - RJ,2021-01-12,Promoção<->Blackfriday<->Hipermercados<->BIG - Lojas Físicas,Não resolvido,"Boa Tarde,Estive na Loja Big da Linha Amarela para verificar valores do PS4 que estava custando R$ 2.499,00. Um funcionário informou que poderia efetuar o pagamento através do cartão da loja sem ter que comprovar renda. E foi perguntando que se na black friday estaria ainda esse valor ou o mesmo iria baixar até porque não faz sentido o valor aumento por se tratar de uma black friday. Depois desse dia retornei na sexta feira para efetuar a compra do PS4 e para minha surpresa o valor estava R$ 2.999,00.Então não efetuei a compra e retornei no domingo para ver se havia novamente baixado. E o mesmo estava com aumento, então fiz uma reclamação no SAC do Big e estou aguardando retorno sobre o assunto. Protocolo 202111290373",https://www.reclameaqui.com.br//big-hipermercados/valor-produto_2cdTFBgv5sd0gcHa/,2021,1,12,12,2,1,1,1
 118115745,A falta de segurança do mercado,Cotia - SP,2021-01-13,Não encontrei meu problema<->BIG - Lojas Físicas<->Outro problema<->Outro Tipo de produto/Serviço,Respondida,"Ontem de manha (12/1) minha mãe foi ao big granja viana e dentro do estabelecimento ela foi abordada por um homem sem mascara em um tom de agressividade obrigando-a a comprar o que ele queria. Assustada ela tentou procurar algum segurança para ajuda-la, mas não tinha ninguém, entao se dirigiu para as moças do caixa e elas falaram que não podiam fazer nada. Com medo de acontecer algo pior, com o cara a perseguindo e sem suporte nenhum do mercado ela acabou comprando o que ele queria, dando 118 reais a compra dele. Ele ainda queria ir ao estacionamento com ela, mas felizmente ela conseguiu sair da situação. Depois disso ele largou as compras em um canto e entrou novamente para o local dos produtos, provavelmente para abordar mais pessoas. Enfim, fica aqui minha indignação por primeiro o estabelecimento permitir a entrada de alguém sem mascara, não havia seguranças e nenhum dos funcionários foi capaz de ajuda-la",https://www.reclameaqui.com.br//big-hipermercados/a-falta-de-seguranca-do-mercado_PUvknPXygQNrm_4H/,2021,1,13,13,2,2,1,3
 118115051,Valor ñ restituido,São Paulo - SP,2021-01-13,BIG - Lojas Físicas<->Entrega faltando itens<->Hipermercados,Não resolvido,Realizei compra de produtos disponiveis no aplicativo ifood na loja da Washington luis efetuei pagamento no cartao e local informou a falta de alguns produtos que ñ foram incluidos na NF porem valor pago ñ foi devolvido e ao questionar fui informada q devolução se dá em até 2 faturas subsequentes . Vou esperar 2 meses para comprar o q eles ñ tinham e cobraram...,https://www.reclameaqui.com.br//big-hipermercados/valor-restituido__0fKoul79Q0b3h6k/,2021,1,13,13,2,2,1,3
 118120005,Entrega faltando itens,São Paulo - SP,2021-01-13,Não encontrei meu problema<->BIG - Lojas Físicas<->Outro problema<->Outro Tipo de produto/Serviço,Resolvido,"Fiz um pedido pelo app na loja Big Indianópolis e não recebi dois itens do pedido e que constam no cupom fiscal, 4 pacotes de papel higiênico e 1 caixa de ovos.Questionei a entregadora que abriu o veículo e realmente não estava dentro.Exijo urgente extorno pois o valor dos itens não entregues são de R$ 90,00 numa compra de R$ 240,00Cupom fiscal 030616Pedido 9952",https://www.reclameaqui.com.br//big-hipermercados/entrega-faltando-itens_JhQaBQsNPiHEFltZ/,2021,1,13,13,2,2,1,3
 118072569,TV LG 49 Lk5700  apresentou defeito,Limeira - SP,2021-01-14,TV<->BIG - Lojas Físicas<->Problema com garantia estendida<->Eletroeletrônicos,Respondida,"Olá boa tarde comprei uma TV smart LG 49 LK5700 no dia 20/04/2019 na Lojas Walmart de Limeira , no dia queria somente compra a TV que no valor de 1.799.00 , pois o vendedor me ofereceu a garantia estendida d demais 2 anos após a garantia do fabricante que na qual conserta qualquer dado se não haver conserto daria outra TV ou devolveria o valor da tv ,como nunca confiei nessas garantia disse nao pois o vendedor insistiu me disse que é bom pois é uma TV  cara que pode precisar, que essa garantia cobre tudo ,pois bem me convenceu contratei a garantia estendida no valor 412,50$ .No dia 28 de Dezembro de 2020 fomos ligar TV como de costume pois bem apareceu uma linha na vertical no canto da tv , logo assim ligamos na assistência pois ainda temos garantia ate 2022,ligamos dizeram que iria vim.o técnico da LG avaliar no dia 04/01/2021 veio o técnico tirou a TV do suporte abriu ela tirou fotos e enviou para análise,  no dia 11/01/2021 fomos ligar a TV pois ela nao liga mais , ligamos pra ver se a resposta do garantia falaram pra guardar, no mesmo dia mais a tarde ligaram é disseram ""A SUA TV SMART NAO TEM CONSERTO PORQUE A PECA MOLHOU,TENHA UMA BOA TARDE""Que atendimento péssimo como molhou uma TV que fica no suporte na parece quase 2 metrôs do chão,  nem levaram a TV pra analisar , e CADE A AGARANTIA QUE ME VENDERAM FALANDO QUE COBRE QUALQUER DADO ,A TV FICA NA PARECE EM UM SUPORTE DENTRO DE CASA COMO QUE MOLHOU? IMPOSSÍVEL A GARANTIA VAI ATE 20/04/2022 PAGUEI POR ISSO 412,50$ PRA ME FALAR QUE NAO TEM CONSERTO SABENDO QUE APARECEU DO NADA LINHA E POUCOS DIAS A TV NEM LIGA PRA SIMPLIS ASSIM É O VALOR QUE PAGUEI PELA ESSA GARANTIA ESTENDIA ??? QUERO MEUS DIREITO PAGUEI PELA GARANTIA ESTENDIDA E MEU PRODUTO APRESENTOU DEFEITO, NEM SE QUER PODERIA PAGAR ESSA GARANTIA E PAGUEI PQ ME GARANTIRAM QUE COBREIA QUANQUER DANO. QUERO O CONSERTO DA MINHA TV OU O VALOR DE VOLTA TANTO DA TV COMO DESSA PORCARIA DE GARANTIA QUE AVILIA FOTOS TIRADA DE UM CELULAR .TENHO TODAS AS NOTAS , A GARANTIA É DA VIRGINIA SURETY  PRODUTO LG LOJA WALMART QUE VENDE ESSE TIPO D GARANTIA ENGANOSA",https://www.reclameaqui.com.br//big-hipermercados/tv-lg-49-lk5700-apresentou-defeito_QZF0HVIvlCs28UTm/,2021,1,14,14,2,3,1,5
 118187395,Falta de respeito do caixa,São Paulo - SP,2021-01-14,BIG - Lojas Físicas<->Mau Atendimento<->Hipermercados,Respondida,"Hoje fui no Big Indianopolis onde ja faço  compras a 16 anos,desde quando era o Walmart.Estava no caixa com minhas compra caixa de numero 8 operadora Rosangela M.L.Silva dia 14-01-2021 as 10:28hs.como tinha comprado 8 peças  de roupas e a esteira estava cheia de compras e com carnes e frios  a esteira estava cheia e molhada eu segurei as peças  de roupas na não  e pedir educadamente  para a caixa  se ela poderia passar as roupas antes pra que  eu não  colocasse na esteira para não  sujar ela simpesmente me ignorou e continuou passando as compras pedi por mais 3 vezes ela virou pra mim e disse  não  vou passar se vc quiser  coloca na esteira, mais uma vez eu pedi por favor vai sujar as roupas ela disse não vou fazer eu virei pra ela e disse vc e muito ignorante, ela simplesmente parou as minhas compras  e assendeu a luz de emergência  , chamou o fiscal e abandonou o caixa me largando  com as compras e saiu o fiscal foi obrigada a chamar outro caixa pra passar as minhas compras, fiquei totalmente indignada vendo que essa pessoa não pode estar na frente de um caixa atendendo  pessoas , fui reclamar com o sac e contei o que ouve eu realmente espero que o supermercado tenha o conhecimento com a falta de respeito que essa sua funcionaria tem com as pessoas. FIZ UMA COMPRA DE  R$:534.09 me sentir como se o supermercado estava me dando de graça  as compras, fiquei muito nervosa cheguei ate a chora e com fortes dores  de cabeça  com tamanho desrespeito  e descaso.",https://www.reclameaqui.com.br//big-hipermercados/falta-de-respeito-do-caixa_7blnH661GvKBNNA9/,2021,1,14,14,2,3,1,5
 118160017,Entrega de produtos próximos de vencer,São Paulo - SP,2021-01-14,Problema com entrega de produto-compras<->BIG - Lojas Físicas<->Hipermercados,Resolvido,"Realizei uma compra no Hipermercado Big Pacaembú através do aplicativo Ifood em 19 de dezembro de 2021. Na compra incluí 10 litros de leite, mas ao receber os produtos, notei que venceriam em 8 de janeiro de 2021. Achei a prática abusiva, visto que como consumidor eu não compraria uma quantidade tão grande do produto tão próximo de vencer.O Big faz a venda através de aplicativos e tenta desovar estoque para as pessoas que não foram à loja e o consumidor que sai prejudicado. Um absurdo!Além disso, simplesmente não recebi o cupom fiscal. Outro completo absurdo!",https://www.reclameaqui.com.br//big-hipermercados/entrega-de-produtos-proximos-de-vencer_yMrbPXBiI4Kxwgzp/,2021,1,14,14,2,3,1,5
 118152255,Sem fogão,São José dos Campos - SP,2021-01-14,BIG - Lojas Físicas<->Atraso na entrega<->Hipermercados,Respondida,Comprei um fogão no domingo (10/01) e a entrega que seria no dia 12/01 ainda não foi feita (hoje é 14/01). Liguei e ficaram de retornar informando o que aconteceu (Protótipo 437668) mas não retornaram. Liguei hoje novamente e continuo sem saber o que aconteceu. Ficaram de retornar novamente. Eu me mudei e estou sem fogão. Tenho urgência! Estou tendo muitos gastos  extras em função disso.,https://www.reclameaqui.com.br//big-hipermercados/sem-fogao_IRPbMG7UOFkAc_Uw/,2021,1,14,14,2,3,1,5
 118127889,Atraso de 3 horas na entrega via ifood e outros problemas,Diadema - SP,2021-01-14,BIG - Lojas Físicas<->Atraso na entrega<->Hipermercados,Resolvido,"Resumo: o mercado BIG Pacaembu demora a avisar sobre a falta de algum produto nas compras do ifood, não dá a opção de substituí-lo e envia a compra com um atraso de quase 3 horas.Em detalhes:Fiz o pedido número 4002 do dia 13/01/20, cuja entrega era prevista para entre 14h e 15h.Só às 15:30 recebi a notificação de que um produto foi removido da lista, sendo que cliquei na opção de ser informado pelo mercado sobre a falta de um produto para que eu possa trocá-lo. Em algumas compras passadas, mas não todas, fui informado por algum atendente do mercado e tive a opção de trocar o produto.Vocês precisam manter o estoque atualizado e sincronizado com o aplicativo do ifood para evitar que situações como essa ocorram.Com quase duas horas de atraso, por volta de 17h, constava no aplicativo que o pedido havia sido entregue e que eu até poderia avaliar o entregador, sendo que não havia sido entregue.A compra foi entregue quase 18h, com 3 horas de atraso.Como ter confiança em um mercado que age assim com seus clientes? Como cliente, tenho opções, não estou preso ao BIG e posso muito bem comprar de outros mercados, como fazia antes. Entretanto, gostaria que melhorassem o serviço e que isso não fosse necessário.Se estão com muito serviço devido à quantidade de pedidos, façam um favor ao país e aos seus clientes e contratem mais funcionários.No início da pandemia passei a fazer compras de mercado via aplicativo e acabei descobrindo esse mercado BIG (Pacaembu) através do ifood. Gostei da variedade de produtos, marcas diferentes e preços (comprava mais no Extra anteriormente). Passei a fazer a compra do mês e era bem atendido no início. Em todas as últimas compras tive atrasos como o de hoje. Houve até uma compra que foi cancelada já após o horário previsto de entrega. Em outra ocasião, enviaram uma compra grande e pesada para ser entregue por um motoqueiro, sendo que a compra não cabia no bagageiro da moto. Um absurdo erro do mercado. O entregador resolveu com a ajuda de um amigo, mas isso não deveria acontecer: compras grandes precisam ser entregues de carro, como geralmente são.Quero deixar registrado que o problema não é com os entregadores do ifood. A compra é entregue corretamente e num tempo razoável após eles a receberem. O problema é que o mercado entrega a compra aos entregadores com um atraso gigantesco.Minha insatisfação é muito grande. Creio que já me perderam como cliente.",https://www.reclameaqui.com.br//big-hipermercados/atraso-de-3-horas-na-entrega-via-ifood-e-outros-problemas_8LDN7zj_xHDmwTlx/,2021,1,14,14,2,3,1,5
 118206043,Comprei um pendrive com defeito,Porto Alegre - RS,2021-01-15,BIG - Lojas Físicas<->Outro Tipo de produto/Serviço<->Outro problema<->Hipermercados,Respondida,Eles estão me enrolando faz tempo já tipo ontem falarão que não vão poder trocar pois não tem mais meu CPF registrado pois eu perdi então perguntei para a moça ela falo que sim que não pode fazer mais nada nunca mais compro no big,https://www.reclameaqui.com.br//big-hipermercados/comprei-um-pendrive-com-defeito_m-t_twJ8acH0zIp-/,2021,1,15,15,2,4,1,1
 118250705,Big está me decepcionando muito pelo Ifood,Taboão da Serra - SP,2021-01-16,Problema com entrega de produto-compras<->BIG - Lojas Físicas<->Hipermercados,Respondida,"Toda semana estava fazendo compras no Big através do app do Ifood.Ontes de ontem e ontem realizei duas compras, e em ambas tive o pedido cancelado.O problema é esperar até um certo horário e quando finalmente minha compra sair pra entrega eles simplesmente cancelam.Em ambas as compras usei meu cupom de mercado que tinha ganhado do ifood e não recebi nada além de nenhuma justificativa pelo cancelamento.O problema tá ocorrendo com a unidade de Cotia, e começou agora, pois sempre comprei neles e nunca tive problema algum.Só queria um pouco mais de respeito e consideração pelo cliente, pois esperar até o momento da entrega pra cancelar e não fazerem nada nem ao menos justificar o motivo é algo bem desrespeitoso pra mim.",https://www.reclameaqui.com.br//big-hipermercados/big-esta-me-decepcionando-muito-pelo-ifood_9scQa4amNGYO_clo/,2021,1,16,16,2,5,1,3
 118262815,PROPAGANDA ENGANOSA DO IOGURTE LIQUIDO PRO WHEY,Crato - CE,2021-01-16,BIG - Lojas Físicas<->Propaganda enganosa<->Hipermercados,Respondida,"PROPAGANDA ENGANOSA DO IOGURTE LIQUIDO PRO WHEY. Na placa diz que o primeiro sairia por 4,99 e o segundo por 2,50. Quando passei no caixa a funcionária disse que a placa estava errada. Porque. Promoção era para o menor e não o que eu escolhi. Conforme foto em anexo. Achei total falta de respeito com o consumidor essa propaganda enganosa.  Espero que medidas sejam tomadas, pois não pude levar meus produtos na promoção e não me deram uma solução. Apenas me disseram que a placa do preço estava colocada no lugar incorreto. Porém não tinha esse mesmo produto com a quantidade menor. Irei fazer uma denúncia ao procon por propaganda enganosa.",https://www.reclameaqui.com.br//big-hipermercados/propaganda-enganosa-do-iogurte-liquido-pro-whey_fhMvD9qDihiI8rup/,2021,1,16,16,2,5,1,3
